Metal A,Conc A,Metal B,Conc B,PS,TEOA,DMSO,Max H,Type
Bi,0.1997727272727273,Co,0.6,,,,0.4247819859058851,time series
Bi,0.25022727272727274,Co,0.6,,,,0.3376762249863565,time series
Bi,0.3,Co,0.6,,,,0.36341350184001214,time series
Bi,0.34977272727272724,Co,0.6,,,,0.19252200417463658,time series
Bi,0.40022727272727276,Co,0.6,,,,0.46761329968699006,time series
Bi,0.4997727272727272,Co,0.6,,,,0.5440762083226092,time series
Bi,0.6,Co,0.6,,,,0.8521510170316094,time series
Bi,0.6497727272727272,Co,0.6,,,,0.7288781127429885,time series
Bi,0.0,Co,0.6497727272727272,,,,0.5461379254272123,time series
Bi,0.04977272727272727,Co,0.6497727272727272,,,,0.34467190478070825,time series
Bi,0.10022727272727272,Co,0.6497727272727272,,,,0.9787315356304146,time series
Bi,0.15,Co,0.6497727272727272,,,,0.5470684328353187,time series
Bi,0.1997727272727273,Co,0.6497727272727272,,,,0.5169178435155183,time series
Bi,0.25022727272727274,Co,0.6497727272727272,,,,0.46846341886139764,time series
Bi,0.3,Co,0.6497727272727272,,,,0.43453245828227915,time series
Bi,0.34977272727272724,Co,0.6497727272727272,,,,2.040887084147496,time series
Bi,0.40022727272727276,Co,0.6497727272727272,,,,1.4083722736638093,time series
Bi,0.4997727272727272,Co,0.6497727272727272,,,,0.41035951846963237,time series
Bi,0.6,Co,0.6497727272727272,,,,0.8395797864939952,time series
Bi,0.6497727272727272,Co,0.6497727272727272,,,,1.0820231238694347,time series
Bi,0.40022727272727276,Co,0.10022727272727272,PS,TEOA,DMSO,5.729414985362958,plate max
